DIA;HORAS_TOTALES_USOS_BICICLETAS;HORAS_TOTALES_DISPONIBILIDAD_BICICLETAS_EN_ANCLAJES;TOTAL_HORAS_SERVICIO_BICICLETAS;MEDIA_BICICLETAS_DISPONIBLES;USOS_ABONADO_ANUAL;USOS_ABONADO_OCASIONAL;TOTAL_USOS
10/08/2015;3991.13;19894.18;23885.31;995.22;7986;189;8175
11/08/2015;4364.40;19817.30;24181.70;1007.57;8750;191;8941
12/08/2015;4633.72;19725.32;24359.04;1014.96;9132;251;9383
13/08/2015;4498.85;19530.97;24029.82;1001.24;8974;236;9210
14/08/2015;4309.22;22770.43;27079.65;1128.32;8165;231;8396
15/08/2015;4156.77;21431.75;25588.52;1066.19;7000;297;7297
16/08/2015;3921.48;19269.10;23190.58;966.27;6770;336;7106
17/08/2015;4139.10;18910.27;23049.37;960.39;8362;200;8562
18/08/2015;4130.08;19764.92;23895.00;995.63;8796;269;9065
19/08/2015;4298.80;20216.48;24515.28;1021.47;8910;227;9137
20/08/2015;4429.10;20311.57;24740.67;1030.86;9408;294;9702
21/08/2015;4288.75;21897.31;26186.06;1091.09;8737;306;9043
22/08/2015;4247.52;21262.88;25510.40;1062.93;7668;475;8143
23/08/2015;4500.27;18054.25;22554.52;939.77;7911;469;8380
24/08/2015;4089.20;19661.07;23750.27;989.59;8635;223;8858
25/08/2015;4406.80;19250.90;23657.70;985.74;9397;212;9609
26/08/2015;4727.38;18599.57;23326.95;971.96;10135;197;10332
27/08/2015;4786.27;18617.77;23404.04;975.17;10421;189;10610
28/08/2015;4808.35;19826.72;24635.07;1026.46;10309;245;10554
29/08/2015;4902.48;18933.37;23835.85;993.16;9433;400;9833
30/08/2015;4264.58;16590.13;20854.71;868.95;8022;312;8334
31/08/2015;4193.65;17616.37;21810.02;908.75;9601;142;9743
01/09/2015;4862.37;15893.35;20755.72;864.82;11238;162;11400
02/09/2015;5299.17;15529.33;20828.50;867.85;11942;158;12100
03/09/2015;5577.73;15865.73;21443.46;893.48;12919;171;13090
04/09/2015;5399.38;17933.35;23332.73;972.2;12253;177;12430
05/09/2015;5619.78;16950.61;22570.39;940.43;10598;454;11052
06/09/2015;6045.88;14331.35;20377.23;849.05;10629;561;11190
07/09/2015;5006.28;16303.12;21309.40;887.89;10586;226;10812
08/09/2015;5602.02;16734.39;22336.41;930.68;12325;194;12519
09/09/2015;5851.15;17181.96;23033.11;959.71;12863;184;13047
10/09/2015;5911.82;18342.10;24253.92;1010.58;13747;164;13911
11/09/2015;6347.50;20914.70;27262.20;1135.93;13558;254;13812
12/09/2015;5990.42;18784.65;24775.07;1032.29;11419;513;11932
13/09/2015;5927.62;15314.63;21242.25;885.09;10394;549;10943
14/09/2015;5101.38;22461.62;27563.00;1148.46;11076;206;11282
15/09/2015;4420.27;22451.68;26871.95;1119.66;10079;106;10185
16/09/2015;3437.28;22886.11;26323.39;1096.81;7669;64;7733
17/09/2015;5186.62;25263.18;30449.80;1268.74;11883;127;12010
18/09/2015;6024.15;29454.90;35479.05;1478.29;13478;199;13677
19/09/2015;6158.48;27091.52;33250.00;1385.42;12287;328;12615
20/09/2015;6386.03;22464.77;28850.80;1202.12;11685;745;12430
21/09/2015;5225.35;26901.23;32126.58;1338.61;12068;230;12298
22/09/2015;5904.35;27842.22;33746.57;1406.11;13662;130;13792
23/09/2015;5701.05;28433.28;34134.33;1422.26;13555;198;13753
24/09/2015;6056.50;29494.80;35551.30;1481.30;14077;183;14260
25/09/2015;6405.98;31718.06;38124.04;1588.50;14976;332;15308
26/09/2015;6680.65;28258.18;34938.83;1455.78;13485;594;14079
27/09/2015;6528.42;23754.89;30283.31;1261.80;12377;723;13100
28/09/2015;5237.50;25403.84;30641.34;1276.72;11880;239;12119
29/09/2015;5341.68;33301.37;38643.05;1610.13;12505;130;12635
30/09/2015;5716.17;34253.27;39969.44;1665.39;13490;137;13627
01/10/2015;5935.95;34877.47;40813.42;1700.56;13882;198;14080
02/10/2015;6523.03;35153.00;41676.03;1736.50;15009;250;15259
03/10/2015;6574.25;33479.02;40053.27;1668.89;13645;538;14183
04/10/2015;5839.33;32420.32;38259.65;1594.15;11192;595;11787
05/10/2015;4313.95;34913.58;39227.53;1634.48;9810;165;9975
06/10/2015;5127.22;34072.05;39199.27;1633.30;12174;144;12318
07/10/2015;5479.93;35222.43;40702.36;1695.93;12292;143;12435
08/10/2015;5821.52;35344.42;41165.94;1715.25;13045;150;13195
09/10/2015;6224.43;34555.30;40779.73;1699.16;13525;241;13766
10/10/2015;5830.25;33057.85;38888.10;1620.34;11026;576;11602
11/10/2015;4809.15;33199.30;38008.45;1583.69;9000;469;9469
12/10/2015;5523.72;33300.05;38823.77;1617.66;10093;533;10626
13/10/2015;3823.90;36037.46;39861.36;1660.89;8567;104;8671
14/10/2015;5203.80;27033.34;32237.14;1343.21;11475;163;11638
15/10/2015;5442.45;36070.35;41512.80;1729.70;12349;142;12491
16/10/2015;5997.42;35364.96;41362.38;1723.43;13346;185;13531
17/10/2015;5026.05;34026.01;39052.06;1627.17;9709;321;10030
18/10/2015;3372.28;35124.73;38497.01;1604.04;6005;232;6237
19/10/2015;3779.25;36025.45;39804.70;1658.53;8612;175;8787
20/10/2015;4872.80;35506.48;40379.28;1682.47;11120;190;11310
21/10/2015;4778.00;37004.71;41782.71;1740.95;11229;165;11394
22/10/2015;5359.33;36932.97;42292.30;1762.18;11845;171;12016
23/10/2015;5601.73;35635.76;41237.49;1718.23;12461;226;12687
24/10/2015;5966.83;33903.40;39870.23;1661.26;12004;484;12488
25/10/2015;6099.83;32751.48;38851.31;1618.80;11347;495;11842
26/10/2015;3655.78;36211.95;39867.73;1661.16;8135;102;8237
27/10/2015;3995.98;36825.25;40821.23;1700.88;8764;87;8851
28/10/2015;4240.03;37008.00;41248.03;1718.67;9598;77;9675
29/10/2015;4664.17;26469.98;31134.15;1297.26;11033;128;11161
30/10/2015;5932.73;34569.87;40502.60;1687.61;12678;219;12897
31/10/2015;5667.88;33332.77;39000.65;1625.03;11295;395;11690
01/11/2015;4996.97;31836.60;36833.57;1534.73;9313;471;9784
02/11/2015;2352.30;36163.42;38515.72;1604.82;4764;69;4833
03/11/2015;3696.70;36626.93;40323.63;1680.15;8017;98;8115
04/11/2015;4061.43;36283.50;40344.93;1681.04;8993;72;9065
05/11/2015;4599.72;35749.73;40349.45;1681.23;10403;80;10483
06/11/2015;5059.20;35850.40;40909.60;1704.57;11091;161;11252
07/11/2015;5707.15;34329.05;40036.20;1668.18;10243;577;10820
08/11/2015;5206.53;34312.80;39519.33;1646.64;9359;433;9792
09/11/2015;5157.30;34949.30;40106.60;1671.11;8494;492;8986
10/11/2015;4606.07;36991.13;41597.20;1733.22;10056;172;10228
11/11/2015;5052.30;38017.12;43069.42;1794.56;10706;137;10843
12/11/2015;4939.87;38892.38;43832.25;1826.34;11054;137;11191
13/11/2015;5787.68;38345.55;44133.23;1838.88;12787;260;13047
14/11/2015;5779.75;36420.15;42199.90;1758.33;11376;393;11769
15/11/2015;5710.35;36154.05;41864.40;1744.35;10213;459;10672
16/11/2015;4412.50;39147.01;43559.51;1814.98;9545;110;9655
17/11/2015;4781.60;38631.42;43413.02;1808.88;10372;64;10436
18/11/2015;4845.47;39322.68;44168.15;1840.34;10986;73;11059
19/11/2015;5178.37;39038.33;44216.70;1842.36;11280;71;11351
20/11/2015;5681.32;38715.63;44396.95;1849.87;12149;168;12317
21/11/2015;4865.95;38894.38;43760.33;1823.35;9836;311;10147
22/11/2015;4071.48;40685.48;44756.96;1864.87;7103;206;7309
23/11/2015;3803.92;42084.70;45888.62;1912.03;7836;62;7898
24/11/2015;3943.42;42711.44;46654.86;1943.95;8593;69;8662
25/11/2015;1145.33;42576.47;43721.80;1821.74;9730;63;9793
26/11/2015;4731.08;42792.08;47523.16;1980.13;10408;97;10505
27/11/2015;5314.52;41915.45;47229.97;1967.92;11242;131;11373
28/11/2015;5293.58;40933.23;46226.81;1926.12;10296;379;10675
29/11/2015;4831.22;40349.04;45180.26;1882.51;8557;304;8861
30/11/2015;4050.65;42516.97;46567.62;1940.32;8398;70;8468
01/12/2015;4339.10;43397.20;47736.30;1989.01;9038;58;9096
02/12/2015;4357.02;43370.78;47727.80;1988.66;9340;64;9404
03/12/2015;4712.12;43595.65;48307.77;2012.82;10303;44;10347
04/12/2015;4906.65;42316.53;47223.18;1967.63;10806;105;10911
05/12/2015;5252.80;40663.30;45916.10;1913.17;9330;429;9759
06/12/2015;4746.47;40220.95;44967.42;1873.64;8348;503;8851
07/12/2015;4124.27;41515.08;45639.35;1901.64;7860;250;8110
08/12/2015;4118.78;41180.95;45299.73;1887.49;7519;345;7864
09/12/2015;4126.68;42391.42;46518.10;1938.25;9109;82;9191
10/12/2015;4343.47;43811.63;48155.10;2006.46;9840;50;9890
11/12/2015;5036.63;43789.97;48826.60;2034.44;11144;127;11271
12/12/2015;4563.30;42355.23;46918.53;1954.94;9687;218;9905
13/12/2015;4266.52;41308.45;45574.97;1898.96;8505;200;8705
14/12/2015;3478.25;43926.27;47404.52;1975.19;7827;77;7904
15/12/2015;3888.93;44130.29;48019.22;2000.80;9476;82;9558
16/12/2015;3419.18;43598.37;47017.55;1959.06;9902;67;9969
17/12/2015;4254.32;44131.20;48385.52;2016.06;10377;142;10519
18/12/2015;4602.87;43126.65;47729.52;1988.73;10936;109;11045
19/12/2015;4733.43;42068.00;46801.43;1950.06;10060;280;10340
20/12/2015;3894.70;42720.48;46615.18;1942.30;8358;177;8535
21/12/2015;3625.50;44007.20;47632.70;1984.70;8670;152;8822
22/12/2015;4056.87;42739.65;46796.52;1949.86;9345;187;9532
23/12/2015;3762.90;42516.08;46278.98;1928.29;8595;190;8785
24/12/2015;2407.17;44013.58;46420.75;1934.20;4942;128;5070
25/12/2015;2148.75;44759.65;46908.40;1954.52;3229;317;3546
26/12/2015;2666.30;44473.03;47139.33;1964.14;4831;305;5136
27/12/2015;2917.72;44205.60;47123.32;1963.47;5268;319;5587
28/12/2015;2336.37;46912.30;49248.67;2052.03;4701;168;4869
29/12/2015;2985.20;45917.73;48902.93;2037.62;6205;193;6398
30/12/2015;3139.70;46067.73;49207.43;2050.31;6758;219;6977
31/12/2015;2356.50;48382.05;50738.55;2114.11;4696;255;4951
01/01/2016;2075.67;46371.02;48446.69;2018.61;3369;289;3658
02/01/2016;2627.30;45289.78;47917.08;1996.55;4739;298;5037
03/01/2016;2174.65;45031.35;47206.00;1966.92;3919;153;4072
04/01/2016;1852.40;45304.40;47156.80;1964.87;4219;95;4314
05/01/2016;3095.53;46245.07;49340.60;2055.86;6712;144;6856
06/01/2016;1922.03;46866.68;48788.71;2032.86;3574;79;3653
07/01/2016;2683.82;46784.78;49468.60;2061.19;6643;84;6727
08/01/2016;2792.17;46615.65;49407.82;2058.66;6621;89;6710
09/01/2016;2822.30;46712.00;49534.30;2063.93;6132;126;6258
10/01/2016;1611.23;47258.02;48869.25;2036.22;3233;40;3273
11/01/2016;2290.87;47777.98;50068.85;2086.20;5910;40;5950
12/01/2016;3237.10;47498.68;50735.78;2113.99;7710;52;7762
13/01/2016;3079.40;48160.17;51239.57;2134.98;8069;58;8127
14/01/2016;2205.77;49097.73;51303.50;2137.65;5378;23;5401
15/01/2016;3137.60;48223.05;51360.65;2140.03;8043;41;8084
16/01/2016;3105.53;47187.06;50292.59;2095.52;7218;224;7442
17/01/2016;2549.33;46346.41;48895.74;2037.32;5755;161;5916
18/01/2016;2762.95;47416.10;50179.05;2090.79;7002;51;7053
19/01/2016;2914.52;46339.61;49254.13;2052.26;7669;44;7713
20/01/2016;2945.15;46691.97;49637.12;2068.21;7881;47;7928
21/01/2016;3000.23;46397.95;49398.18;2058.26;7960;42;8002
22/01/2016;2913.70;45758.30;48672.00;2028.00;7674;54;7728
23/01/2016;3716.35;44486.98;48203.33;2008.47;8214;327;8541
24/01/2016;4034.03;42738.33;46772.36;1948.85;8189;401;8590
25/01/2016;3072.85;45449.79;48522.64;2021.78;8115;100;8215
26/01/2016;3263.32;45551.15;48814.47;2033.94;8852;103;8955
27/01/2016;2964.75;46114.55;49079.30;2044.97;8284;65;8349
28/01/2016;2319.42;47058.48;49377.90;2057.41;6189;31;6220
29/01/2016;2893.37;47374.63;50268.00;2094.50;7609;52;7661
30/01/2016;3358.77;47239.01;50597.78;2108.24;7832;233;8065
31/01/2016;3486.47;44697.17;48183.64;2007.65;7424;402;7826
01/02/2016;3166.52;46143.30;49309.82;2054.58;8451;139;8590
02/02/2016;3205.12;47342.48;50547.60;2106.15;8741;115;8856
03/02/2016;3345.92;47361.73;50707.65;2112.82;9214;68;9282
04/02/2016;3308.62;48712.85;52021.47;2167.56;8992;53;9045
05/02/2016;3552.05;48394.00;51946.05;2164.42;9145;95;9240
06/02/2016;2921.25;48129.00;51050.25;2127.09;6781;202;6983
07/02/2016;2437.65;45749.93;48187.58;2007.82;5337;209;5546
08/02/2016;2713.50;47257.23;49970.73;2082.11;7387;73;7460
09/02/2016;2599.63;47896.55;50496.18;2104.01;7429;63;7492
10/02/2016;3005.90;48512.51;51518.41;2146.60;8634;38;8672
11/02/2016;2619.58;48969.13;51588.71;2149.53;7491;24;7515
12/02/2016;2113.32;51122.93;53236.25;2218.18;5129;30;5159
13/02/2016;2228.82;51033.28;53262.10;2219.25;5180;133;5313
14/02/2016;1822.30;47224.76;49047.06;2043.63;4131;88;4219
15/02/2016;2437.52;49442.32;51879.84;2161.66;6740;49;6789
16/02/2016;2591.83;49783.65;52375.48;2182.31;7308;46;7354
17/02/2016;2807.87;51766.41;54574.28;2273.93;7468;39;7507
18/02/2016;2389.78;54270.08;56659.86;2360.83;6715;24;6739
19/02/2016;3249.15;50861.98;54111.13;2254.63;8267;120;8387
20/02/2016;3350.82;48759.00;52109.82;2171.24;7317;325;7642
21/02/2016;3122.87;44108.52;47231.39;1967.97;6678;298;6976
22/02/2016;2912.58;46801.85;49714.43;2071.43;7883;98;7981
23/02/2016;3397.23;48653.52;52050.75;2168.78;8821;108;8929
24/02/2016;2576.30;49665.85;52242.15;2176.76;6959;34;6993
25/02/2016;3063.60;49345.03;52408.63;2183.69;8496;89;8585
26/02/2016;1704.28;51353.21;53057.49;2210.73;4576;22;4598
27/02/2016;2218.90;50332.83;52551.73;2189.66;5636;147;5783
28/02/2016;2082.90;48908.31;50991.21;2124.63;5276;122;5398
29/02/2016;2758.92;47932.35;50691.27;2112.14;7716;132;7848
01/03/2016;3082.42;48359.08;51441.50;2143.40;8496;103;8599
02/03/2016;3368.52;48186.83;51555.35;2148.14;9229;86;9315
03/03/2016;3368.95;48730.82;52099.77;2170.82;9352;80;9432
04/03/2016;3268.28;48783.95;52052.23;2168.84;8423;130;8553
05/03/2016;2555.23;49520.21;52075.44;2169.81;6171;148;6319
06/03/2016;2675.23;49037.38;51712.61;2154.69;5793;272;6065
07/03/2016;2260.20;48514.61;50774.81;2115.62;6226;80;6306
08/03/2016;2762.62;49402.28;52164.90;2173.54;8027;69;8096
09/03/2016;2786.53;49204.16;51990.69;2166.28;8058;65;8123
10/03/2016;2872.67;48672.98;51545.65;2147.74;8448;66;8514
11/03/2016;3185.18;49309.75;52494.93;2187.29;8943;121;9064
12/03/2016;3304.72;49982.98;53287.70;2220.32;7466;370;7836
13/03/2016;3265.28;48721.06;51986.34;2166.10;6989;387;7376
14/03/2016;2839.38;48481.00;51320.38;2138.35;7819;98;7917
15/03/2016;2996.77;49020.00;52016.77;2167.37;8757;63;8820
16/03/2016;3245.57;48503.01;51748.58;2156.19;9367;81;9448
17/03/2016;3167.35;48593.18;51760.53;2156.69;9640;124;9764
18/03/2016;2623.88;48814.60;51438.48;2143.27;7918;135;8053
19/03/2016;1717.58;50538.50;52256.08;2177.34;4456;104;4560
20/03/2016;1908.58;49435.61;51344.19;2139.34;4704;226;4930
21/03/2016;1442.63;48041.86;49484.49;2061.85;4085;108;4193
22/03/2016;2068.52;49898.21;51966.73;2165.28;6274;106;6380
23/03/2016;2024.85;49351.08;51375.93;2140.66;6111;143;6254
24/03/2016;1911.35;49391.31;51302.66;2137.61;4115;330;4445
25/03/2016;1648.98;49792.23;51441.21;2143.38;3565;377;3942
26/03/2016;1803.72;49166.32;50970.04;2123.75;4063;437;4500
27/03/2016;1954.95;47742.45;49697.40;2070.73;4484;394;4878
28/03/2016;2003.75;46959.60;48963.35;2040.14;6427;150;6577
29/03/2016;2502.50;47709.02;50211.52;2092.15;8496;139;8635
30/03/2016;3039.68;48038.18;51077.86;2128.24;9752;184;9936
31/03/2016;2538.75;48880.28;51419.03;2142.46;8675;95;8770
01/04/2016;2908.20;48646.20;51554.40;2148.10;9409;93;9502
02/04/2016;3131.93;48245.70;51377.63;2140.73;8228;354;8582
03/04/2016;1891.78;48060.31;49952.09;2081.34;5661;190;5851
04/04/2016;759.88;48222.43;48982.31;2040.93;2164;8;2172
05/04/2016;2618.15;48122.25;50740.40;2114.18;8928;123;9051
06/04/2016;2988.48;47610.80;50599.28;2108.30;9910;88;9998
07/04/2016;3250.88;47652.97;50903.85;2120.99;10551;132;10683
08/04/2016;3141.62;47263.50;50405.12;2100.21;9941;177;10118
09/04/2016;3242.23;47998.16;51240.39;2135.02;8593;434;9027
10/04/2016;1854.32;48803.40;50657.72;2110.74;5373;152;5525
11/04/2016;1432.77;47788.56;49221.33;2050.89;4838;60;4898
12/04/2016;1233.47;50173.13;51406.60;2141.94;4193;40;4233
13/04/2016;2586.12;48473.57;51059.69;2127.49;8921;90;9011
14/04/2016;3015.05;47735.35;50750.40;2114.60;9814;102;9916
15/04/2016;2921.75;47647.18;50568.93;2107.04;9310;188;9498
16/04/2016;1361.10;49200.12;50561.22;2106.72;4033;61;4094
17/04/2016;3246.38;45820.41;49066.79;2044.45;7784;487;8271
18/04/2016;2985.52;45163.48;48149.00;2006.21;9486;247;9733
19/04/2016;1579.82;47242.00;48821.82;2034.24;5465;43;5508
20/04/2016;1668.45;47006.67;48675.12;2028.13;5336;30;5366
21/04/2016;2904.23;46184.30;49088.53;2045.36;9379;144;9523
22/04/2016;2817.93;46552.18;49370.11;2057.09;9275;169;9444
23/04/2016;2459.80;46140.23;48600.03;2025.00;7196;292;7488
24/04/2016;3377.62;42594.33;45971.95;1915.50;8467;553;9020
25/04/2016;2990.43;45765.05;48755.48;2031.48;9371;157;9528
26/04/2016;3181.92;46713.18;49895.10;2078.96;10348;104;10452
27/04/2016;3074.38;46514.58;49588.96;2066.21;10338;128;10466
28/04/2016;3009.25;46483.77;49493.02;2062.21;9873;142;10015
29/04/2016;3026.72;45935.75;48962.47;2040.10;9532;221;9753
30/04/2016;2956.97;45355.68;48312.65;2013.03;6957;511;7468
01/05/2016;2646.77;44579.71;47226.48;1967.77;5878;536;6414
02/05/2016;3122.82;42571.81;45694.63;1903.94;6703;525;7228
03/05/2016;3198.65;44776.11;47974.76;1998.95;10253;200;10453
04/05/2016;3655.10;45006.93;48662.03;2027.58;11535;185;11720
05/05/2016;3002.32;46184.05;49186.37;2049.43;9852;190;10042
06/05/2016;2159.82;48847.76;51007.58;2125.32;7185;107;7292
07/05/2016;2332.50;48652.16;50984.66;2124.36;6695;305;7000
08/05/2016;1043.43;49881.43;50924.86;2121.87;3054;48;3102
09/05/2016;1527.22;48991.55;50518.77;2104.95;5317;34;5351
10/05/2016;1657.62;48711.11;50368.73;2098.70;5697;40;5737
11/05/2016;1999.48;47894.96;49894.44;2078.94;7080;44;7124
12/05/2016;2550.77;46895.48;49446.25;2060.26;8743;57;8800
13/05/2016;2381.63;47123.68;49505.31;2062.72;8197;80;8277
14/05/2016;2693.62;46073.39;48767.01;2031.96;7334;382;7716
15/05/2016;3077.72;44963.40;48041.12;2001.71;7474;523;7997
16/05/2016;3458.07;45357.09;48815.16;2033.97;8096;547;8643
17/05/2016;3245.88;45582.48;48828.36;2034.52;10527;267;10794
18/05/2016;3600.02;45695.48;49295.50;2053.98;11489;174;11663
19/05/2016;3622.98;45737.52;49360.50;2056.69;11790;136;11926
20/05/2016;3994.32;45542.98;49537.30;2064.05;12225;266;12491
21/05/2016;3896.40;44867.70;48764.10;2031.84;10361;565;10926
22/05/2016;3562.17;45073.98;48636.15;2026.51;8902;538;9440
23/05/2016;3278.90;43203.55;46482.45;1936.77;10154;244;10398
24/05/2016;3412.47;45221.56;48634.03;2026.42;10947;143;11090
25/05/2016;3319.12;45515.63;48834.75;2034.78;10956;169;11125
26/05/2016;3664.58;45559.22;49223.80;2050.99;11927;226;12153
27/05/2016;3958.07;45336.83;49294.90;2053.95;12026;285;12311
28/05/2016;2508.33;45837.78;48346.11;2014.42;7365;288;7653
29/05/2016;2720.17;44394.60;47114.77;1963.12;7612;407;8019
30/05/2016;3128.93;45007.45;48136.38;2005.68;10238;228;10466
31/05/2016;3360.73;43944.90;47305.63;1971.07;11024;166;11190
01/06/2016;3736.55;44160.25;47896.80;1995.70;11860;168;12028
02/06/2016;3671.55;44792.00;48463.55;2019.31;12091;179;12270
03/06/2016;3892.45;44135.08;48027.53;2001.15;11862;235;12097
04/06/2016;3606.88;44977.17;48584.05;2024.34;9605;454;10059
05/06/2016;3682.98;43788.58;47471.56;1977.98;9158;570;9728
06/06/2016;3689.05;45202.46;48891.51;2037.15;11216;248;11464
07/06/2016;3837.42;45641.07;49478.49;2061.60;12214;204;12418
08/06/2016;3994.72;44448.23;48442.95;2018.46;12863;201;13064
09/06/2016;3970.52;43938.82;47909.34;1996.22;12630;228;12858
10/06/2016;4184.70;42666.88;46851.58;1952.15;12882;299;13181
11/06/2016;3538.73;43051.85;46590.58;1941.27;9684;439;10123
12/06/2016;3463.90;43135.19;46599.09;1941.63;8959;401;9360
13/06/2016;3607.75;43986.68;47594.43;1983.10;11566;149;11715
14/06/2016;3949.87;44237.23;48187.10;2007.80;12381;136;12517
15/06/2016;3450.78;45900.30;49351.08;2056.30;11285;113;11398
16/06/2016;3246.17;46142.65;49388.82;2057.87;10832;81;10913
17/06/2016;3473.90;44731.83;48205.73;2008.57;11401;130;11531
18/06/2016;3365.53;44708.50;48074.03;2003.08;8934;350;9284
19/06/2016;3178.35;43675.42;46853.77;1952.24;8285;305;8590
20/06/2016;3548.37;44327.75;47876.12;1994.84;11266;112;11378
21/06/2016;3781.18;44109.46;47890.64;1995.44;12178;134;12312
22/06/2016;4004.10;43688.10;47692.20;1987.18;12653;152;12805
23/06/2016;4041.80;44328.08;48369.88;2015.41;12639;170;12809
24/06/2016;4038.07;44487.45;48525.52;2021.90;12167;235;12402
25/06/2016;3301.15;45072.90;48374.05;2015.59;8780;408;9188
26/06/2016;3194.28;44246.41;47440.69;1976.70;8510;337;8847
27/06/2016;3578.08;43993.68;47571.76;1982.16;11352;199;11551
28/06/2016;3816.05;43736.72;47552.77;1981.37;12087;138;12225
29/06/2016;3902.82;44011.83;47914.65;1996.44;12558;155;12713
30/06/2016;4158.33;43693.25;47851.58;1993.82;12961;147;13108
01/07/2016;3759.95;43357.08;47117.03;1963.21;11751;155;11906
02/07/2016;3074.52;42885.58;45960.10;1915.00;8519;298;8817
03/07/2016;3032.27;39236.23;42268.50;1761.19;7946;360;8306
04/07/2016;3555.62;41880.57;45436.19;1893.17;10524;255;10779
05/07/2016;3870.22;42589.77;46459.99;1935.83;12205;152;12357
06/07/2016;3782.77;42987.65;46770.42;1948.77;11981;160;12141
07/07/2016;3746.08;43011.45;46757.53;1948.23;11717;167;11884
08/07/2016;3706.93;42684.93;46391.86;1932.99;11306;183;11489
09/07/2016;3145.53;44255.65;47401.18;1975.05;8220;328;8548
10/07/2016;2761.62;42895.33;45656.95;1902.37;7306;340;7646
11/07/2016;3571.67;44052.90;47624.57;1984.36;11081;137;11218
12/07/2016;3912.67;43740.25;47652.92;1985.54;12213;153;12366
13/07/2016;3922.52;42480.93;46403.45;1933.48;12648;180;12828
14/07/2016;3893.85;41579.93;45473.78;1894.74;12046;196;12242
15/07/2016;3622.85;42342.21;45965.06;1915.21;11028;188;11216
16/07/2016;2886.67;43458.78;46345.45;1931.06;7663;357;8020
17/07/2016;2799.63;41941.13;44740.76;1864.20;7107;267;7374
18/07/2016;3341.35;42835.08;46176.43;1924.02;10286;175;10461
19/07/2016;3704.30;42008.33;45712.63;1904.69;11385;168;11553
20/07/2016;3644.22;42370.65;46014.87;1917.29;11436;199;11635
21/07/2016;3691.57;43171.21;46862.78;1952.62;11715;143;11858
22/07/2016;3439.37;43122.53;46561.90;1940.08;10152;212;10364
23/07/2016;2563.93;44711.83;47275.76;1969.82;6206;302;6508
24/07/2016;2309.60;43985.83;46295.43;1928.98;5615;302;5917
25/07/2016;2496.93;45882.92;48379.85;2015.83;6071;216;6287
26/07/2016;3395.60;45178.95;48574.55;2023.94;10209;143;10352
27/07/2016;3593.12;44470.35;48063.47;2002.64;10951;145;11096
28/07/2016;3656.30;43886.92;47543.22;1980.97;11138;151;11289
29/07/2016;3493.87;44625.25;48119.12;2004.96;10110;175;10285
30/07/2016;2597.13;46098.28;48695.41;2028.98;7009;195;7204
31/07/2016;2776.80;44666.83;47443.63;1976.82;6726;296;7022
01/08/2016;2989.30;45776.03;48765.33;2031.89;8628;187;8815
02/08/2016;3038.27;45217.80;48256.07;2010.67;8900;185;9085
03/08/2016;3248.42;45030.87;48279.29;2011.64;9396;204;9600
04/08/2016;3144.43;45118.52;48262.95;2010.96;9293;176;9469
05/08/2016;2931.65;44923.30;47854.95;1993.96;8371;191;8562
06/08/2016;2384.70;45531.81;47916.51;1996.52;5758;258;6016
07/08/2016;2383.03;44271.48;46654.51;1943.94;5413;263;5676
08/08/2016;2508.63;45789.50;48298.13;2012.42;7363;205;7568
09/08/2016;2622.38;45374.51;47996.89;1999.87;7729;168;7897
10/08/2016;2759.55;44321.75;47081.30;1961.72;7980;176;8156
11/08/2016;2865.90;45179.97;48045.87;2001.91;7932;242;8174
12/08/2016;2757.27;46005.03;48762.30;2031.76;6982;274;7256
13/08/2016;2228.58;46737.56;48966.14;2040.26;5006;313;5319
14/08/2016;2308.48;44966.38;47274.86;1969.79;4671;447;5118
15/08/2016;2306.70;47349.73;49656.43;2069.02;4916;352;5268
16/08/2016;2708.52;45883.83;48592.35;2024.68;7307;249;7556
17/08/2016;2801.55;45514.81;48316.36;2013.18;7701;222;7923
18/08/2016;2858.50;45896.96;48755.46;2031.48;7991;248;8239
19/08/2016;2715.62;46838.40;49554.02;2064.75;7511;232;7743
20/08/2016;2512.25;47385.75;49898.00;2079.08;5738;317;6055
21/08/2016;2491.67;45715.25;48206.92;2008.62;5577;347;5924
22/08/2016;2944.42;47627.01;50571.43;2107.14;8095;176;8271
23/08/2016;3006.45;46914.81;49921.26;2080.05;8495;208;8703
24/08/2016;3145.97;46965.30;50111.27;2087.97;9040;189;9229
25/08/2016;3221.47;46595.05;49816.52;2075.69;9013;266;9279
26/08/2016;3005.93;46368.23;49374.16;2057.26;8348;201;8549
27/08/2016;2830.50;45989.36;48819.86;2034.16;6998;335;7333
28/08/2016;2833.17;44166.97;47000.14;1958.34;6451;325;6776
29/08/2016;3111.72;47334.05;50445.77;2101.91;9176;143;9319
30/08/2016;3330.43;45724.22;49054.65;2043.94;10113;102;10215
31/08/2016;3587.40;45511.15;49098.55;2045.77;10646;143;10789
01/09/2016;3540.80;44650.98;48191.78;2007.99;10919;103;11022
02/09/2016;3676.35;44232.62;47908.97;1996.21;10929;133;11062
03/09/2016;3183.57;44825.12;48008.69;2000.36;8301;301;8602
04/09/2016;3097.63;42711.20;45808.83;1908.70;7925;328;8253
05/09/2016;3363.28;43966.85;47330.13;1972.09;10470;123;10593
06/09/2016;3615.83;42922.96;46538.79;1939.12;10927;115;11042
07/09/2016;3689.58;42625.33;46314.91;1929.79;11193;80;11273
08/09/2016;3769.20;42719.27;46488.47;1937.02;11283;125;11408
